Temp,Audio,Humidity,CO2,Fire
42.16,0.572,16.31,4830.23,1
51.87,0.819,34.34,2754.93,1
25.3,0.174,16.36,951.35,0
41.44,0.157,55.1,611.23,0
33.8,0.298,37.74,1078.76,0
20.79,0.091,46.87,731.89,0
46.82,0.44,17.36,3155.48,1
33.76,0.282,61.87,1061.66,0
19.31,0.494,32.18,570.07,0
49.94,0.55,32.04,1470.84,1
32.5,0.363,34.22,1098.01,0
25.33,0.288,45.09,773.61,0
31.15,0.092,27.46,743.66,0
77.92,0.938,31.89,3701.51,1
40.53,0.772,15.04,3038.05,1
40.02,0.077,36.14,898.53,0
21.83,0.334,37.59,579.44,0
86.12,0.886,24.8,4814.71,1
76.87,0.985,11.66,4958.83,1
81.71,0.627,9.81,1207.12,1
63.62,0.938,7.94,3452.05,1
82.1,0.968,6.54,1453.58,1
69.93,0.754,27.74,2720.41,1
43.72,0.324,63.89,485.54,0
16.98,0.313,68.93,596.22,0
12.32,0.34,50.62,1014.63,0
54.93,0.461,28.42,3392.91,1
77.85,0.54,34.77,3768.23,1
15.0,0.223,52.02,908.31,0
29.67,0.185,43.49,1076.96,0
19.86,0.358,20.39,583.4,0
51.39,0.432,14.4,1434.93,1
73.69,0.868,16.88,1244.19,1
66.05,0.905,17.81,1954.15,1
31.93,0.153,36.43,518.6,0
58.34,0.41,9.79,3788.05,1
42.81,0.348,35.94,489.92,0
36.33,0.527,11.64,3383.04,1
59.61,0.461,19.89,1332.43,1
56.37,0.74,21.41,4762.79,1
41.63,0.418,14.99,2513.12,1
29.99,0.184,51.9,831.16,0
37.32,0.08,35.58,757.39,0
86.55,0.693,11.19,2856.31,1
18.84,0.414,15.67,498.19,0
20.71,0.36,23.82,575.76,0
73.03,0.819,27.52,4828.35,1
85.21,0.448,20.21,4214.36,1
45.86,0.758,29.4,4580.49,1
70.19,0.704,28.24,2039.71,1
43.18,0.231,30.97,1228.78,0
10.12,0.203,69.4,871.92,0
19.65,0.312,30.59,860.48,0
76.33,0.64,28.16,2806.06,1
40.61,0.809,18.91,2797.46,1
34.0,0.365,25.83,447.72,0
26.49,0.155,66.24,744.33,0
21.68,0.11,58.19,941.1,0
40.72,0.173,63.68,676.65,0
28.2,0.144,25.8,1278.16,0
19.88,0.417,42.36,860.88,0
60.47,0.676,19.88,3183.84,1
58.35,0.866,18.75,4908.68,1
80.87,0.498,23.25,2774.82,1
76.53,0.411,20.01,4333.28,1
37.14,0.505,30.59,2759.01,1
88.95,0.984,17.16,4479.51,1
80.72,0.694,11.22,2466.73,1
63.47,0.524,18.4,1828.97,1
76.47,0.839,33.44,1610.17,1
71.72,0.872,32.0,2586.97,1
31.91,0.258,56.68,1297.85,0
33.75,0.405,60.86,1111.35,0
53.0,0.983,22.21,4045.64,1
14.41,0.093,19.19,804.7,0
28.19,0.344,33.8,658.72,0
32.07,0.387,53.97,1149.85,0
28.8,0.109,38.74,972.6,0
12.1,0.077,63.09,812.99,0
74.65,0.518,21.7,3333.92,1
44.87,0.154,28.71,612.26,0
51.36,0.962,25.33,3807.04,1
36.02,0.46,32.98,3370.92,1
33.35,0.097,58.47,831.32,0
18.5,0.429,18.33,634.03,0
79.0,0.929,12.33,2837.74,1
27.13,0.355,38.52,944.34,0
44.14,0.279,32.32,995.59,0
57.5,0.695,5.83,1403.68,1
57.2,0.824,26.4,4687.86,1
27.38,0.015,47.11,507.19,0
31.98,0.053,63.74,666.83,0
40.0,0.607,14.18,4085.98,1
52.68,0.811,16.24,1460.06,1
40.65,0.091,48.26,706.83,0
26.41,0.257,54.04,1188.48,0
38.02,0.06,52.76,867.9,0
54.75,0.633,5.95,3854.27,1
17.06,0.172,50.94,1189.51,0
29.21,0.494,62.53,1003.32,0
66.75,0.897,24.46,2708.48,1
14.39,0.421,67.95,497.56,0
87.31,0.517,32.58,3965.83,1
44.54,0.258,62.78,1222.34,0
51.26,0.835,27.81,1742.05,1
12.63,0.22,17.82,941.04,0
43.72,0.822,28.39,4091.46,1
88.61,0.758,12.87,4530.64,1
20.62,0.144,40.55,1175.01,0
81.37,0.604,20.63,3398.69,1
19.2,0.296,31.45,584.98,0
48.91,0.783,17.53,4068.34,1
75.92,0.57,6.85,3859.24,1
33.74,0.377,37.7,559.08,0
69.52,0.425,20.59,1489.41,1
25.53,0.496,39.33,628.21,0
37.15,0.842,29.77,2533.69,1
54.51,0.6,10.87,1844.25,1
15.76,0.351,54.06,1021.23,0
77.86,0.781,22.45,3480.12,1
61.94,0.759,25.05,4321.21,1
17.87,0.149,51.25,654.47,0
68.02,0.656,8.92,2620.05,1
73.01,0.428,13.62,4733.53,1
16.39,0.414,40.61,512.5,0
39.76,0.807,10.06,3574.38,1
44.52,0.463,10.18,2012.11,1
37.98,0.264,18.98,880.89,0
20.84,0.136,57.86,1272.06,0
12.93,0.389,59.32,441.71,0
12.81,0.413,61.2,1154.67,0
29.89,0.142,45.97,568.26,0
83.4,0.575,27.12,2210.73,1
73.3,0.57,12.12,2335.97,1
85.21,0.653,24.0,4543.83,1
22.28,0.272,33.75,875.73,0
62.75,0.514,29.06,2841.3,1
10.1,0.262,48.61,785.02,0
51.65,0.439,19.18,1348.88,1
74.53,0.972,7.21,3313.46,1
48.31,0.558,5.96,2457.16,1
32.14,0.304,32.93,456.25,0
30.24,0.149,30.69,507.66,0
26.69,0.166,56.68,646.17,0
22.98,0.371,15.7,1085.81,0
42.44,0.396,39.39,1126.27,0
42.34,0.295,61.86,948.26,0
79.41,0.699,19.95,2610.0,1
12.62,0.271,15.87,675.89,0
75.61,0.86,18.08,3779.41,1
66.94,0.57,20.15,4853.02,1
48.17,0.575,34.37,1209.13,1
60.62,0.479,23.95,3541.26,1
74.37,0.734,9.77,3485.35,1
38.4,0.437,30.29,526.59,0
20.92,0.089,38.8,954.64,0
35.03,0.402,34.03,529.49,0
36.37,0.443,9.2,1301.71,1
16.31,0.127,35.35,998.14,0
18.97,0.001,25.9,1009.73,0
83.22,0.787,21.06,2353.75,1
39.17,0.503,12.74,4007.92,1
18.43,0.421,29.36,693.22,0
37.52,0.281,35.66,446.3,0
33.25,0.015,35.84,627.88,0
22.28,0.081,23.2,1032.88,0
53.97,0.974,6.79,3134.34,1
44.68,0.494,20.6,3692.68,1
37.56,0.115,66.79,1206.8,0
43.8,0.845,16.92,1645.42,1
32.61,0.312,49.68,1260.23,0
88.57,0.91,29.74,4278.62,1
18.26,0.107,46.36,1256.96,0
11.2,0.258,25.9,801.79,0
47.2,0.989,6.69,1716.15,1
57.32,0.702,15.54,3722.67,1
30.31,0.474,31.99,729.89,0
41.34,0.671,30.86,3348.41,1
55.85,0.59,7.98,3637.48,1
27.68,0.056,45.92,949.87,0
81.98,0.699,28.53,3430.6,1
72.47,0.859,14.48,4347.35,1
21.0,0.249,20.02,690.75,0
76.38,0.897,33.6,3287.8,1
51.74,0.859,25.55,3332.38,1
35.27,0.63,6.95,3714.68,1
14.45,0.144,50.22,474.55,0
85.09,0.905,33.28,4957.43,1
35.3,0.061,16.86,421.54,0
26.17,0.024,60.36,812.48,0
19.56,0.477,17.81,688.01,0
37.04,0.204,27.52,1122.17,0
35.27,0.08,30.16,789.52,0
22.36,0.345,58.04,757.89,0
82.02,0.81,22.64,2775.85,1
76.35,0.841,8.19,4335.23,1
33.87,0.14,38.25,423.24,0
22.93,0.418,69.11,936.21,0
22.78,0.373,15.02,1063.51,0
36.5,0.903,10.56,1910.37,1
75.09,0.483,13.42,2290.97,1
52.9,0.898,29.58,2784.29,1
44.97,0.017,57.96,945.04,0
67.21,0.883,5.34,3759.99,1
29.22,0.25,31.21,907.16,0
50.27,0.57,15.92,2418.25,1
30.5,0.378,48.35,478.21,0
33.12,0.097,35.92,858.81,0
24.57,0.426,16.65,773.58,0
74.2,0.801,6.09,4675.21,1
31.17,0.28,31.74,1125.29,0
13.75,0.328,36.53,474.87,0
18.5,0.194,65.27,604.94,0
29.71,0.001,61.81,1231.43,0
33.56,0.136,42.55,925.48,0
86.55,0.568,7.85,4703.63,1
64.22,0.568,7.65,1868.01,1
69.93,0.692,7.17,3168.68,1
23.44,0.262,43.5,895.27,0
88.14,0.979,21.94,3887.27,1
10.8,0.204,65.46,543.27,0
17.43,0.478,54.5,509.18,0
39.91,0.976,9.67,2641.61,1
27.51,0.055,19.22,979.95,0
27.64,0.407,17.17,510.36,0
12.08,0.169,29.54,542.18,0
38.25,0.415,63.3,834.16,0
28.72,0.217,31.46,1062.11,0
41.82,0.134,42.25,517.33,0
42.59,0.137,32.49,936.88,0
14.37,0.052,32.09,1151.54,0
45.63,0.671,31.6,4395.82,1
37.06,0.829,5.49,4217.16,1
19.11,0.127,34.82,989.3,0
41.63,0.68,9.79,3933.13,1
20.58,0.476,63.64,1015.71,0
26.97,0.296,30.05,832.14,0
74.65,0.584,11.18,4336.82,1
38.25,0.945,31.91,3790.64,1
19.5,0.134,58.26,813.21,0
56.1,0.511,34.4,1973.66,1
30.22,0.393,66.31,886.39,0
87.47,0.496,20.86,1859.0,1
59.07,0.818,15.36,3208.94,1
69.19,0.552,13.39,3030.31,1
79.73,0.508,7.37,3221.27,1
35.97,0.8,18.59,2495.26,1
42.93,0.496,35.92,1226.37,0
65.2,0.416,12.38,2476.52,1
70.48,0.403,11.99,2159.88,1
25.61,0.349,66.05,622.82,0
42.56,0.056,16.25,890.36,0
29.74,0.178,67.75,533.15,0
26.35,0.243,43.18,1173.13,0
60.97,0.588,18.37,4277.85,1
82.4,0.829,21.17,3670.3,1
88.27,0.745,7.69,2013.37,1
15.34,0.463,36.25,970.96,0
41.62,0.031,59.54,940.69,0
29.12,0.025,21.35,640.29,0
67.83,0.698,22.2,3216.78,1
28.26,0.297,33.26,870.07,0
41.54,0.333,39.76,436.0,0
15.52,0.448,45.12,541.78,0
57.29,0.409,6.21,1429.03,1
18.3,0.193,38.47,998.24,0
79.64,0.705,19.94,4946.56,1
42.89,0.06,33.33,1156.04,0
13.38,0.152,22.24,772.56,0
70.49,0.767,16.21,2791.46,1
88.04,0.606,15.44,2002.81,1
39.39,0.448,65.6,716.47,0
86.89,0.708,32.9,1619.79,1
11.83,0.155,58.12,500.18,0
52.16,0.904,20.06,4377.36,1
48.25,0.67,25.55,1675.26,1
41.17,0.426,18.85,505.78,0
31.61,0.318,32.61,827.01,0
78.37,0.848,22.74,3097.71,1
29.64,0.451,32.88,1130.95,0
39.0,0.621,26.01,4948.37,1
26.58,0.029,67.75,820.34,0
51.9,0.997,20.1,1785.79,1
40.84,0.395,44.85,616.83,0
41.86,0.116,52.63,602.06,0
14.79,0.376,68.69,1091.8,0
84.57,0.989,8.72,4209.46,1
70.22,0.496,10.19,1417.9,1
13.43,0.388,31.49,560.73,0
15.43,0.347,31.57,1159.05,0
51.87,0.711,34.59,3615.38,1
89.19,0.978,22.14,4457.05,1
43.05,0.58,15.41,4844.06,1
39.89,0.7,19.08,4977.28,1
37.37,0.417,54.59,698.2,0
34.06,0.15,46.21,964.72,0
18.2,0.425,30.86,700.83,0
24.81,0.065,20.82,968.88,0
38.61,0.677,5.66,3954.45,1
28.27,0.261,48.75,524.61,0
33.39,0.139,61.83,1031.45,0
40.67,0.299,34.67,969.43,0
36.52,0.932,21.29,1273.11,1
79.35,0.515,8.82,4733.44,1
35.01,0.641,26.85,1220.5,1
35.8,0.424,57.66,551.54,0
69.48,0.569,10.45,2001.06,1
37.14,0.486,23.09,756.51,0
69.62,0.613,26.6,1736.5,1
69.05,0.5,6.59,2889.44,1
75.98,0.845,26.73,4930.92,1
88.89,0.419,31.46,4981.89,1
84.89,0.41,29.76,1924.58,1
24.24,0.173,31.76,1069.95,0
72.9,0.532,15.6,1773.64,1
58.66,0.868,24.8,4682.15,1
67.83,0.498,29.14,4999.59,1
18.34,0.461,28.68,1257.07,0
15.64,0.096,60.77,676.97,0
27.6,0.132,58.27,691.76,0
20.3,0.369,45.56,1293.65,0
15.88,0.481,32.08,774.86,0
11.49,0.302,60.6,1141.27,0
35.46,0.088,49.04,911.31,0
58.47,0.758,18.87,2550.51,1
45.42,0.577,20.83,1232.89,1
35.77,0.35,36.54,1036.26,0
35.21,0.14,47.87,443.53,0
69.18,0.739,16.51,2096.47,1
89.61,0.461,22.13,3905.65,1
65.92,0.904,5.48,3942.09,1
39.93,0.389,48.19,512.54,0
15.09,0.206,18.59,962.43,0
50.05,0.77,32.71,2025.79,1
11.75,0.167,28.08,1082.48,0
77.5,0.606,13.68,4512.5,1
54.77,0.42,8.68,3961.97,1
36.51,0.222,33.79,490.29,0
17.92,0.443,63.98,670.45,0
64.44,0.7,8.35,4225.0,1
54.51,0.559,13.07,2387.29,1
79.67,0.796,30.6,2382.57,1
74.86,0.553,20.51,1622.72,1
37.44,0.215,33.18,836.67,0
26.75,0.266,64.24,830.65,0
44.02,0.391,26.9,1251.76,0
30.95,0.388,31.63,1145.78,0
76.15,0.876,19.07,3597.3,1
12.69,0.255,69.88,740.39,0
21.85,0.063,50.18,957.63,0
78.32,0.696,24.77,1248.3,1
71.31,0.622,19.62,1324.73,1
76.69,0.912,26.94,3618.51,1
37.47,0.496,27.65,3294.83,1
85.56,0.872,22.91,4276.23,1
68.82,0.93,12.28,4290.98,1
44.06,0.426,20.77,690.82,0
87.8,0.865,27.36,1283.44,1
61.75,0.425,14.44,3382.65,1
10.78,0.401,49.45,856.62,0
89.07,0.947,26.05,2772.04,1
10.43,0.074,54.36,494.64,0
37.89,0.975,32.7,4737.26,1
20.37,0.158,22.24,748.37,0
87.82,0.478,20.77,4732.91,1
15.56,0.167,38.33,745.98,0
21.69,0.454,49.56,617.07,0
16.37,0.276,62.22,850.77,0
80.97,0.597,33.21,2847.07,1
32.82,0.093,17.17,1264.31,0
10.36,0.496,20.89,1097.46,0
70.82,0.471,22.02,3059.12,1
71.63,0.704,29.73,4753.24,1
11.78,0.12,61.09,550.96,0
37.08,0.59,30.91,2663.5,1
35.8,0.237,25.4,796.02,0
75.19,0.442,26.87,1349.6,1
66.82,0.426,20.23,2285.5,1
26.08,0.271,54.46,820.2,0
43.88,0.023,39.47,541.35,0
41.72,0.318,47.87,1132.64,0
25.76,0.442,29.82,957.84,0
42.88,0.174,23.56,430.06,0
10.02,0.235,21.31,774.97,0
59.58,0.995,13.4,4477.72,1
72.26,0.634,24.97,2053.28,1
40.07,0.873,30.69,3585.87,1
38.41,0.242,40.89,445.33,0
54.78,0.453,33.56,4704.57,1
49.47,0.699,20.58,3607.73,1
16.15,0.212,43.51,813.99,0
39.91,0.55,9.23,4153.98,1
62.46,0.432,34.49,1509.27,1
15.84,0.264,32.27,1205.49,0
17.76,0.21,44.08,479.47,0
65.47,0.411,7.78,4825.76,1
42.73,0.656,12.07,4603.32,1
32.36,0.493,37.84,466.12,0
32.92,0.266,46.26,610.53,0
20.49,0.341,50.45,478.54,0
28.29,0.215,53.53,458.62,0
79.29,0.419,8.43,3023.99,1
47.35,0.872,18.6,2108.01,1
55.73,0.746,30.5,4818.97,1
84.83,0.967,11.51,4006.34,1
47.46,0.441,17.61,1515.01,1
49.32,0.946,23.35,4552.06,1
10.93,0.33,26.77,1034.02,0
44.04,0.413,28.13,2864.24,1
11.51,0.072,58.87,736.83,0
25.63,0.037,24.52,891.07,0
31.06,0.03,19.25,908.28,0
33.28,0.264,21.55,469.0,0
50.58,0.453,20.65,3773.56,1
43.41,0.368,35.5,448.59,0
86.81,0.921,10.57,2707.56,1
18.76,0.212,22.06,1293.48,0
20.13,0.084,30.88,463.0,0
54.52,0.811,6.35,4800.24,1
26.64,0.481,58.21,1192.18,0
17.62,0.104,49.65,579.95,0
74.24,0.894,26.48,2677.94,1
39.28,0.477,36.95,470.85,0
64.84,0.889,22.76,4287.47,1
18.62,0.224,65.75,1269.22,0
64.48,0.435,33.44,3295.34,1
33.5,0.105,29.11,1160.48,0
72.84,0.716,30.64,2055.66,1
37.29,0.435,53.93,793.36,0
44.93,0.18,27.68,444.73,0
12.2,0.394,28.67,834.88,0
49.56,0.421,20.54,1674.55,1
87.55,0.853,24.6,2757.73,1
72.94,0.827,8.04,3956.4,1
12.33,0.221,47.21,429.58,0
29.25,0.245,48.38,1165.29,0
21.98,0.445,65.95,1155.6,0
40.25,0.422,33.07,447.48,0
42.75,0.609,22.36,3126.54,1
59.32,0.736,19.38,1607.29,1
23.89,0.301,57.26,470.67,0
41.84,0.418,12.12,3982.22,1
29.77,0.328,58.32,788.37,0
59.54,0.786,5.22,2153.79,1
43.6,0.54,7.64,4636.78,1
87.23,0.623,33.7,1498.19,1
69.9,0.784,31.84,1706.92,1
38.75,0.313,16.65,1162.51,0
25.27,0.333,60.82,1275.31,0
58.33,0.736,19.77,3505.91,1
26.14,0.102,64.49,671.33,0
10.99,0.102,27.73,554.42,0
43.19,0.443,17.91,1518.08,1
32.15,0.302,53.76,1202.07,0
78.94,0.929,7.18,4395.89,1
39.24,0.635,29.36,4212.82,1
86.96,0.879,14.66,4900.87,1
64.07,0.727,25.23,4634.2,1
16.31,0.141,63.48,521.87,0
35.67,0.989,7.22,4942.54,1
31.33,0.22,31.84,810.46,0
39.17,0.125,24.24,1021.97,0
24.7,0.037,68.47,950.19,0
43.58,0.371,68.71,1171.4,0
45.14,0.424,14.87,2752.51,1
45.78,0.818,33.86,3385.96,1
21.65,0.442,30.87,980.74,0
77.72,0.938,33.51,3533.31,1
62.11,0.409,29.68,2234.33,1
40.07,0.181,69.4,1097.52,0
25.84,0.226,63.35,960.7,0
37.77,0.411,53.04,612.08,0
78.55,0.69,31.24,4745.86,1
41.79,0.407,30.21,1129.45,0
18.04,0.417,26.34,1093.58,0
36.97,0.313,57.42,965.69,0
82.78,0.756,15.4,1358.07,1
64.47,0.694,24.14,4349.7,1
20.26,0.28,23.86,1144.92,0
51.77,0.709,9.03,2843.07,1
20.09,0.262,51.81,1008.34,0
87.7,0.498,19.67,3204.52,1
79.24,0.653,27.12,2660.17,1
88.45,0.508,18.53,4576.52,1
26.6,0.414,30.74,1205.14,0
74.64,0.818,6.74,3258.46,1
27.73,0.308,63.3,905.24,0
27.88,0.077,49.81,731.92,0
11.49,0.004,38.8,549.34,0
40.31,0.236,33.57,1224.38,0
18.07,0.303,43.2,473.34,0
27.63,0.126,27.38,718.99,0
40.43,0.185,17.58,715.67,0
47.55,0.569,19.05,2611.27,1
21.49,0.265,18.09,1105.67,0
52.74,0.857,13.05,4518.19,1
21.44,0.038,41.5,588.87,0
44.32,0.982,11.65,3562.5,1
12.55,0.226,22.13,774.64,0
77.5,0.572,21.82,1408.98,1
25.2,0.2,49.81,548.11,0
59.38,0.92,27.78,2237.87,1
51.69,0.533,24.66,4593.76,1
49.22,0.585,23.98,2096.57,1
37.08,0.006,50.74,747.29,0
22.57,0.339,57.94,674.11,0
89.91,0.99,14.97,4497.58,1
41.96,0.425,12.5,4726.24,1
31.91,0.316,57.96,1167.15,0
60.85,0.687,5.8,4008.87,1
22.5,0.328,20.15,698.35,0
76.38,0.461,12.84,4955.08,1
72.49,0.552,12.75,3778.63,1
11.71,0.026,34.9,771.34,0
46.98,0.826,16.83,4701.86,1
19.97,0.029,23.87,1286.7,0
33.84,0.16,30.76,649.4,0
29.53,0.306,58.54,817.12,0
40.08,0.468,33.18,3379.28,1
35.98,0.081,68.6,1257.15,0
16.78,0.065,37.78,845.47,0
60.26,0.483,28.67,2912.49,1
63.58,0.434,29.44,2690.04,1
29.51,0.153,21.08,543.26,0
73.62,0.709,20.57,4845.45,1
76.99,0.53,34.23,4972.93,1
77.09,0.41,9.66,2656.78,1
79.28,0.578,27.76,4975.38,1
11.59,0.468,37.05,591.71,0
22.12,0.266,30.19,821.27,0
57.16,0.635,18.36,4964.01,1
66.22,0.425,5.82,2135.04,1
41.67,0.269,29.25,953.76,0
39.21,0.343,31.98,860.6,0
34.95,0.319,56.32,1283.08,0
31.09,0.189,56.53,1131.76,0
22.96,0.418,20.98,1298.89,0
30.94,0.288,19.85,568.1,0
41.28,0.497,16.82,1335.2,1
78.48,0.496,21.6,1514.46,1
18.78,0.115,48.74,775.3,0
70.48,0.459,25.2,2923.55,1
16.27,0.091,17.85,884.62,0
63.9,0.86,23.43,2946.57,1
44.6,0.229,52.15,491.83,0
86.7,0.542,14.33,4572.76,1
88.75,0.461,9.91,4569.41,1
89.65,0.799,8.82,1915.43,1
52.32,0.815,28.71,3173.96,1
88.46,0.723,14.09,3133.24,1
21.36,0.471,31.35,1222.1,0
62.77,0.856,17.95,4526.52,1
54.31,0.794,8.34,1337.58,1
23.84,0.193,27.04,592.99,0
48.37,0.938,30.65,2451.92,1
39.13,0.049,27.74,858.28,0
20.16,0.423,22.59,693.17,0
15.06,0.103,32.66,893.09,0
21.44,0.011,50.99,505.86,0
42.91,0.59,21.49,2319.55,1
45.31,0.465,20.4,1209.58,1
18.11,0.073,68.97,604.1,0
22.52,0.367,65.64,587.01,0
36.13,0.461,38.55,799.41,0
41.27,0.391,56.14,879.01,0
35.11,0.087,67.3,488.88,0
58.36,0.404,9.23,1201.76,1
43.69,0.954,20.01,3706.65,1
44.76,0.518,30.48,2565.46,1
37.64,0.941,29.96,2452.99,1
46.48,0.53,17.45,3867.61,1
28.34,0.141,69.93,1036.8,0
17.63,0.189,26.86,561.13,0
41.0,0.02,30.95,859.64,0
43.77,0.873,27.44,1782.6,1
44.09,0.275,54.55,884.4,0
49.83,0.594,17.07,2439.02,1
26.72,0.249,46.57,986.22,0
51.76,0.41,21.33,3983.59,1
82.99,0.621,29.92,3906.92,1
72.27,0.687,27.86,2102.9,1
26.11,0.183,44.45,1097.92,0
14.93,0.036,26.28,1224.2,0
51.12,0.874,5.47,3917.23,1
65.11,0.819,33.13,1414.89,1
16.77,0.151,45.65,1052.58,0
18.02,0.366,60.42,1297.31,0
44.95,0.202,44.43,776.44,0
81.22,0.681,30.41,4775.45,1
12.47,0.072,21.41,714.68,0
39.05,0.422,34.33,793.37,0
31.18,0.495,37.33,475.4,0
35.38,0.391,64.65,973.72,0
26.46,0.056,54.24,1255.63,0
46.85,0.645,20.14,4479.2,1
81.13,0.852,34.72,1979.46,1
12.25,0.079,51.23,846.84,0
41.43,0.449,49.96,1270.06,0
42.98,0.496,27.46,1606.06,1
83.01,0.444,9.71,1741.37,1
28.23,0.042,57.41,1172.82,0
39.61,0.32,31.74,732.64,0
72.79,0.815,22.64,2059.78,1
76.03,0.56,6.54,1346.05,1
16.48,0.327,62.48,766.2,0
70.48,0.435,18.64,3456.43,1
23.57,0.033,28.29,753.24,0
12.63,0.141,28.22,814.86,0
31.45,0.163,63.81,635.15,0
44.3,0.402,40.83,581.15,0
30.6,0.425,62.26,946.22,0
43.02,0.46,30.5,3235.96,1
41.44,0.416,16.04,1140.38,0
70.2,0.476,34.73,1988.65,1
64.48,0.694,21.27,4249.64,1
11.8,0.161,55.35,469.36,0
29.87,0.368,19.02,562.82,0
24.45,0.115,28.61,629.1,0
77.21,0.553,21.02,2267.96,1
68.27,0.431,22.94,2507.42,1
44.18,0.425,61.34,863.16,0
24.32,0.167,69.12,462.28,0
10.39,0.489,32.49,571.03,0
21.13,0.107,37.48,479.42,0
34.63,0.076,60.25,517.99,0
66.54,0.63,27.25,1924.97,1
32.2,0.42,38.14,534.17,0
18.87,0.138,61.4,555.25,0
38.51,0.825,25.84,4139.48,1
16.24,0.272,23.92,572.0,0
17.32,0.016,16.39,1064.59,0
18.54,0.371,67.42,952.43,0
25.63,0.027,61.33,531.89,0
23.56,0.288,66.91,1250.19,0
61.98,0.845,16.5,3777.5,1
36.66,0.052,67.06,1204.31,0
37.58,0.988,20.77,4757.9,1
52.42,0.866,20.06,2461.95,1
33.78,0.402,44.88,1048.62,0
38.14,0.029,43.72,441.97,0
42.51,0.076,48.86,425.51,0
61.67,0.717,33.24,4008.97,1
64.27,0.403,19.11,2060.45,1
81.33,0.641,29.71,3977.54,1
37.83,0.59,17.91,4797.8,1
63.05,0.73,17.25,2749.66,1
20.57,0.276,62.28,895.32,0
59.14,0.417,8.57,3341.21,1
25.98,0.124,16.55,563.63,0
49.11,0.57,22.64,3579.86,1
52.17,0.636,29.11,4213.78,1
66.5,0.437,18.31,4921.27,1
41.23,0.137,31.95,752.09,0
82.39,0.699,12.37,2831.76,1
76.39,0.99,34.27,4062.96,1
16.19,0.106,33.43,590.92,0
36.43,0.483,49.4,1239.51,0
72.31,0.623,28.2,1472.11,1
29.18,0.114,64.18,894.92,0
28.45,0.414,37.07,1139.52,0
11.75,0.065,39.7,775.76,0
53.89,0.992,6.12,1958.76,1
39.95,0.411,59.05,1068.34,0
11.14,0.459,66.76,673.49,0
33.15,0.063,30.65,731.35,0
10.64,0.466,41.2,1279.91,0
82.98,0.903,22.1,2338.57,1
64.2,0.406,19.87,2376.35,1
69.68,0.889,32.99,1894.3,1
38.66,0.706,8.62,4952.87,1
41.86,0.688,14.95,3241.48,1
16.4,0.469,57.63,766.7,0
29.11,0.439,41.75,553.85,0
56.17,0.97,27.34,4406.4,1
67.5,0.852,21.17,3485.15,1
25.68,0.399,32.3,1051.15,0
20.98,0.284,50.79,457.6,0
60.67,0.548,26.5,3746.48,1
39.59,0.172,59.96,639.87,0
14.57,0.114,42.09,950.65,0
15.52,0.079,32.7,1288.08,0
84.88,0.712,19.47,2867.91,1
22.42,0.339,35.28,1052.25,0
30.15,0.207,49.68,732.23,0
15.01,0.345,16.42,881.48,0
63.33,0.915,14.1,4614.08,1
18.89,0.188,32.56,1068.62,0
27.11,0.391,44.02,692.51,0
12.93,0.401,59.64,1141.03,0
31.78,0.48,43.8,990.63,0
86.71,0.562,21.45,4327.15,1
43.36,0.392,43.31,1130.32,0
76.05,0.909,27.24,1939.14,1
86.58,0.792,15.68,3943.0,1
47.0,0.738,24.12,2785.11,1
19.82,0.351,15.93,875.79,0
41.27,0.351,40.03,1098.56,0
84.96,0.655,33.37,3756.82,1
18.17,0.449,37.74,738.58,0
11.07,0.482,59.16,600.62,0
78.89,0.583,7.15,4345.79,1
40.48,0.482,46.16,993.61,0
61.4,0.402,22.87,4815.31,1
15.1,0.494,28.85,1060.21,0
29.81,0.03,25.05,707.28,0
84.29,0.989,22.74,4739.59,1
12.61,0.375,46.72,770.53,0
35.14,0.348,47.47,618.2,0
25.15,0.069,39.7,550.67,0
77.17,0.579,28.61,1991.08,1
16.72,0.338,50.48,1275.75,0
51.99,0.49,9.19,4902.24,1
68.3,0.853,6.38,3048.26,1
37.55,0.878,21.2,3002.18,1
30.12,0.082,36.74,513.63,0
45.16,0.601,11.94,2232.67,1
55.72,0.453,29.03,3672.85,1
65.45,0.888,34.6,1637.21,1
44.68,0.421,22.32,3879.25,1
22.97,0.484,53.53,1177.78,0
40.17,0.368,55.23,623.94,0
42.02,0.44,54.88,1296.96,0
58.61,0.772,8.15,1660.08,1
48.84,0.939,29.98,2717.72,1
13.55,0.141,38.2,860.16,0
35.01,0.272,51.61,1227.9,0
13.99,0.254,56.4,1191.2,0
85.51,0.628,11.39,2506.17,1
28.46,0.419,22.45,695.57,0
15.63,0.218,67.85,1136.91,0
28.85,0.185,15.56,639.57,0
45.63,0.84,12.23,4760.6,1
14.14,0.003,54.45,687.28,0
34.15,0.106,16.99,773.9,0
22.3,0.045,56.23,702.96,0
87.2,0.775,24.21,2566.91,1
38.04,0.402,67.09,825.35,0
68.0,0.925,28.82,1224.4,1
15.1,0.384,16.18,673.9,0
10.39,0.278,45.97,864.14,0
76.14,0.858,12.55,4162.12,1
12.84,0.324,51.26,1088.79,0
46.65,0.741,11.76,4338.63,1
30.14,0.208,44.61,936.64,0
22.93,0.31,29.71,589.15,0
65.32,0.703,7.53,3678.87,1
26.63,0.418,22.25,844.46,0
38.63,0.855,12.17,1971.49,1
44.25,0.434,7.01,1821.64,1
86.0,0.672,18.59,3723.58,1
